split_id,iteration,is_lookahead,p1x,p1y,p2x,p2y,p3x,p3y,split_sx,split_sy,split_tx,split_ty,c1_1x,c1_1y,c1_2x,c1_2y,c1_3x,c1_3y,c2_1x,c2_1y,c2_2x,c2_2y,c2_3x,c2_3y
137,142,1,991028044,996020405,991256738,996019186,991257928,996024620,991028044,996020405,991257338,996021926,991028044,996020405,991256738,996019186,991257338,996021926,991028044,996020405,991257338,996021926,991257928,996024620
138,143,1,991028044,996020405,991257928,996024620,993054823,1004234264,991028044,996020405,991259704,996032734,991028044,996020405,991257928,996024620,991259704,996032734,991028044,996020405,991259704,996032734,993054823,1004234264
139,144,1,991258108,996025443,991809926,996016237,991810273,996018526,991258108,996025443,991810083,996017275,991258108,996025443,991809926,996016237,991810083,996017275,991258108,996025443,991810083,996017275,991810273,996018526
140,145,1,991258108,996025443,991810273,996018526,993054823,1004234264,991258108,996025443,991810432,996019575,991258108,996025443,991810273,996018526,991810432,996019575,991258108,996025443,991810432,996019575,993054823,1004234264
141,146,1,991258108,996025443,991256738,996019186,991519555,996017785,991258108,996025443,991428554,996018270,991258108,996025443,991256738,996019186,991428554,996018270,991258108,996025443,991428554,996018270,991519555,996017785
142,147,1,991258108,996025443,991519555,996017785,991809926,996016237,991519555,996017785,991527822,996020944,991519555,996017785,991809926,996016237,991527822,996020944,991519555,996017785,991527822,996020944,991258108,996025443
143,148,1,991809926,996016237,992056192,996014924,992057024,996021773,992056192,996014924,991972067,996019869,992056192,996014924,992057024,996021773,991972067,996019869,992056192,996014924,991972067,996019869,991809926,996016237
144,149,1,991809926,996016237,992057024,996021773,993054823,1004234264,991809926,996016237,992058957,996037678,991809926,996016237,992057024,996021773,992058957,996037678,991809926,996016237,992058957,996037678,993054823,1004234264
145,150,1,992381028,996013193,993054823,1004234264,992057249,996023625,992381028,996013193,992058472,996033693,992381028,996013193,993054823,1004234264,992058472,996033693,992381028,996013193,992058472,996033693,992057249,996023625
146,151,1,992381028,996013193,992057249,996023625,992056192,996014924,992381028,996013193,992056978,996021391,992381028,996013193,992057249,996023625,992056978,996021391,992381028,996013193,992056978,996021391,992056192,996014924
147,152,1,992726389,996029510,992381028,996013193,992520783,996012448,992726389,996029510,992482548,996012652,992726389,996029510,992381028,996013193,992482548,996012652,992726389,996029510,992482548,996012652,992520783,996012448
148,153,1,992726389,996029510,992520783,996012448,992725662,996011356,992726389,996029510,992615574,996011943,992726389,996029510,992520783,996012448,992615574,996011943,992726389,996029510,992615574,996011943,992725662,996011356
149,154,1,992726389,996029510,993054823,1004234264,992381281,996016285,992381281,996016285,992727568,996058966,992381281,996016285,992726389,996029510,992727568,996058966,992381281,996016285,992727568,996058966,993054823,1004234264
150,157,1,992725662,996011356,992872930,996016927,993054823,1004234264,992725662,996011356,992873147,996026767,992725662,996011356,992872930,996016927,992873147,996026767,992725662,996011356,992873147,996026767,993054823,1004234264
151,158,1,993051365,996009619,993054823,1004234264,992872943,996017534,993051365,996009619,992873136,996026245,993051365,996009619,993054823,1004234264,992873136,996026245,993051365,996009619,992873136,996026245,992872943,996017534
152,160,1,989997609,1004320287,990708181,998209978,990785389,1004322832,990708181,998209978,990456387,1004321769,990708181,998209978,990785389,1004322832,990456387,1004321769,990708181,998209978,990456387,1004321769,989997609,1004320287
153,161,1,989997609,1004320287,990785389,1004322832,993133011,1190190821,993133011,1190190821,990004994,1004320311,993133011,1190190821,989997609,1004320287,990004994,1004320311,993133011,1190190821,990004994,1004320311,990785389,1004322832
154,162,1,989997609,1004320287,989979679,1003257336,990008283,1003059154,990008283,1003059154,989991114,1003935255,990008283,1003059154,989997609,1004320287,989991114,1003935255,990008283,1003059154,989991114,1003935255,989979679,1003257336
155,164,1,990708181,998209978,989979679,1003257336,989971918,1002797259,989971918,1002797259,990022944,1002957572,989971918,1002797259,990708181,998209978,990022944,1002957572,989971918,1002797259,990022944,1002957572,989979679,1003257336
156,165,1,990708181,998209978,989971918,1002797259,989965680,1002427515,989965680,1002427515,990011608,1002549970,989965680,1002427515,990708181,998209978,990011608,1002549970,989965680,1002427515,990011608,1002549970,989971918,1002797259
157,166,1,989944450,1001168925,990708181,998209978,990019735,1002120477,990019735,1002120477,989981257,1001026322,990019735,1002120477,989944450,1001168925,989981257,1001026322,990019735,1002120477,989981257,1001026322,990708181,998209978
158,167,1,989944450,1001168925,990019735,1002120477,989965680,1002427515,990019735,1002120477,989956651,1001892252,990019735,1002120477,989965680,1002427515,989956651,1001892252,990019735,1002120477,989956651,1001892252,989944450,1001168925
159,168,1,989924543,999988840,990708181,998209978,990028170,1000844563,990708181,998209978,989941736,1000130815,990708181,998209978,990028170,1000844563,989941736,1000130815,990708181,998209978,989941736,1000130815,989924543,999988840
160,169,1,989924543,999988840,990028170,1000844563,989944450,1001168925,989944450,1001168925,990013656,1000724711,989944450,1001168925,989924543,999988840,990013656,1000724711,989944450,1001168925,990013656,1000724711,990028170,1000844563
161,170,1,990708181,998209978,989924543,999988840,989908872,999059851,989924543,999988840,990021310,998940301,989924543,999988840,989908872,999059851,990021310,998940301,989924543,999988840,990021310,998940301,990708181,998209978
162,171,1,990708181,998209978,989908872,999059851,989901740,998637042,989908872,999059851,990006287,998581677,989908872,999059851,989901740,998637042,990006287,998581677,989908872,999059851,990006287,998581677,990708181,998209978
163,172,1,989857706,996026644,990066451,996562534,990029560,997027177,990029560,997027177,989954840,996276006,990029560,997027177,989857706,996026644,989954840,996276006,990029560,997027177,989954840,996276006,990066451,996562534
164,173,1,989857706,996026644,990029560,997027177,989901740,998637042,990029560,997027177,989886597,997739328,990029560,997027177,989901740,998637042,989886597,997739328,990029560,997027177,989886597,997739328,989857706,996026644
165,174,1,990708181,998209978,989901740,998637042,989944168,998102674,989901740,998637042,990048365,998117308,989901740,998637042,989944168,998102674,990048365,998117308,989901740,998637042,990048365,998117308,990708181,998209978
166,175,1,990708181,998209978,989944168,998102674,990066451,996562534,990066451,996562534,989980085,998107719,990066451,996562534,990708181,998209978,989980085,998107719,990066451,996562534,989980085,998107719,989944168,998102674
167,176,1,991371655,1005668648,991850171,1001141688,991867822,1003742954,991371655,1005668648,991863329,1003080830,991371655,1005668648,991850171,1001141688,991863329,1003080830,991371655,1005668648,991863329,1003080830,991867822,1003742954
168,177,1,991371655,1005668648,991867822,1003742954,991922944,1011866148,991371655,1005668648,991869026,1003920270,991371655,1005668648,991867822,1003742954,991869026,1003920270,991371655,1005668648,991869026,1003920270,991922944,1011866148
169,178,1,990708181,998209978,991850171,1001141688,991427292,1005142300,991427292,1005142300,991430919,1000065389,991427292,1005142300,990708181,998209978,991430919,1000065389,991427292,1005142300,991430919,1000065389,991850171,1001141688
170,179,1,990708181,998209978,991427292,1005142300,991371655,1005668648,990708181,998209978,991403871,1005363876,990708181,998209978,991427292,1005142300,991403871,1005363876,990708181,998209978,991403871,1005363876,991371655,1005668648
171,180,1,990750260,1001541548,991922944,1011866148,991972954,1019235920,990750260,1001541548,991956150,1016759532,990750260,1001541548,991922944,1011866148,991956150,1016759532,990750260,1001541548,991956150,1016759532,991972954,1019235920
172,181,1,990750260,1001541548,991972954,1019235920,993133011,1190190821,990750260,1001541548,992110816,1039552319,990750260,1001541548,991972954,1019235920,992110816,1039552319,990750260,1001541548,992110816,1039552319,993133011,1190190821
173,182,1,990708181,998209978,991922944,1011866148,991341699,1006748720,990708181,998209978,991397644,1007241272,990708181,998209978,991922944,1011866148,991397644,1007241272,990708181,998209978,991397644,1007241272,991341699,1006748720
174,183,1,990708181,998209978,991341699,1006748720,990750260,1001541548,990708181,998209978,991271045,1006126668,990708181,998209978,991341699,1006748720,991271045,1006126668,990708181,998209978,991271045,1006126668,990750260,1001541548
175,184,1,992554512,1004391815,993054823,1004234264,993054845,1004286646,992554512,1004391815,993054835,1004262295,992554512,1004391815,993054823,1004234264,993054835,1004262295,992554512,1004391815,993054835,1004262295,993054845,1004286646
176,185,1,992554512,1004391815,993054845,1004286646,993055862,1006705252,992554512,1004391815,993054852,1004303167,992554512,1004391815,993054845,1004286646,993054852,1004303167,992554512,1004391815,993054852,1004303167,993055862,1006705252
177,186,1,991850171,1001141688,993054823,1004234264,992635125,1004366430,992635125,1004366430,993008410,1004115113,992635125,1004366430,991850171,1001141688,993008410,1004115113,992635125,1004366430,993008410,1004115113,993054823,1004234264
178,187,1,991850171,1001141688,992635125,1004366430,992554512,1004391815,991850171,1001141688,992587046,1004381570,991850171,1001141688,992635125,1004366430,992587046,1004381570,991850171,1001141688,992587046,1004381570,992554512,1004391815
179,188,1,993057688,1011047914,991850171,1001141688,992279502,1003122803,993057688,1011047914,992128627,1002426603,993057688,1011047914,991850171,1001141688,992128627,1002426603,993057688,1011047914,992128627,1002426603,992279502,1003122803
180,189,1,993057688,1011047914,992279502,1003122803,993055862,1006705252,993057688,1011047914,992475660,1004027956,993057688,1011047914,992279502,1003122803,992475660,1004027956,993057688,1011047914,992475660,1004027956,993055862,1006705252
181,190,1,993133011,1190190821,991850171,1001141688,992086069,1003076952,993133011,1190190821,991964604,1002080479,993133011,1190190821,991850171,1001141688,991964604,1002080479,993133011,1190190821,991964604,1002080479,992086069,1003076952
182,191,1,993133011,1190190821,992086069,1003076952,993057688,1011047914,993133011,1190190821,992175019,1003806679,993133011,1190190821,992086069,1003076952,992175019,1003806679,993133011,1190190821,992175019,1003806679,993057688,1011047914
183,192,1,995608201,998363604,993054446,1003338250,995448700,996535797,993054446,1003338250,995560436,997816234,993054446,1003338250,995448700,996535797,995560436,997816234,993054446,1003338250,995560436,997816234,995608201,998363604
184,193,1,995608201,998363604,995448700,996535797,995507120,996369816,995448700,996535797,995549710,997209896,995448700,996535797,995507120,996369816,995549710,997209896,995448700,996535797,995549710,997209896,995608201,998363604
185,194,1,995507120,996369816,995638753,995995827,995622690,997240667,995638753,995995827,995530678,996547328,995638753,995995827,995622690,997240667,995530678,996547328,995638753,995995827,995530678,996547328,995507120,996369816
186,195,1,995507120,996369816,995622690,997240667,995608201,998363604,995622690,997240667,995517210,996568841,995622690,997240667,995608201,998363604,995517210,996568841,995622690,997240667,995517210,996568841,995507120,996369816
187,196,1,993054446,1003338250,995608201,998363604,995596969,999234045,995608201,998363604,995508501,999376853,995608201,998363604,995596969,999234045,995508501,999376853,995608201,998363604,995508501,999376853,993054446,1003338250
188,197,1,993054446,1003338250,995596969,999234045,995590779,999713835,995596969,999234045,995385363,1000007374,995596969,999234045,995590779,999713835,995385363,1000007374,995596969,999234045,995385363,1000007374,993054446,1003338250
189,198,1,995590779,999713835,995579489,1000588765,995479123,1000698052,995479123,1000698052,995585144,1000150520,995479123,1000698052,995590779,999713835,995585144,1000150520,995479123,1000698052,995585144,1000150520,995579489,1000588765
190,199,1,995590779,999713835,995479123,1000698052,993054446,1003338250,995479123,1000698052,995549085,999773415,995479123,1000698052,993054446,1003338250,995549085,999773415,995479123,1000698052,995549085,999773415,995590779,999713835
191,200,1,993054446,1003338250,995579489,1000588765,995572166,1001156295,995579489,1000588765,995509451,1001210647,995579489,1000588765,995572166,1001156295,995509451,1001210647,995579489,1000588765,995509451,1001210647,993054446,1003338250
192,201,1,993054446,1003338250,995572166,1001156295,995566097,1001626691,995572166,1001156295,995505060,1001668284,995572166,1001156295,995566097,1001626691,995505060,1001668284,995572166,1001156295,995505060,1001668284,993054446,1003338250
